Metric,Step,Value,Wall_time
Stats/Learning_Rate,35750,9.999999747378752e-05,1766321849.9689946
Stats/Learning_Rate,35800,9.999999747378752e-05,1766321960.429582
Stats/Learning_Rate,35850,9.999999747378752e-05,1766322074.4367363
Stats/Learning_Rate,35900,9.999999747378752e-05,1766322186.8233848
Stats/Learning_Rate,35950,9.999999747378752e-05,1766322300.7862554
Stats/Learning_Rate,36000,9.999999747378752e-05,1766322421.216582
Stats/Learning_Rate,36050,9.999999747378752e-05,1766322532.8735015
Stats/Learning_Rate,36100,9.999999747378752e-05,1766322648.5038233
Stats/Learning_Rate,36150,9.999999747378752e-05,1766322758.492679
Stats/Learning_Rate,36200,9.999999747378752e-05,1766322873.4789202
Stats/Learning_Rate,36250,9.999999747378752e-05,1766322985.526968
Stats/Learning_Rate,36300,9.999999747378752e-05,1766323098.4087489
Stats/Learning_Rate,36350,9.999999747378752e-05,1766323207.3004432
Stats/Learning_Rate,36400,9.999999747378752e-05,1766323319.47416
Stats/Learning_Rate,36450,9.999999747378752e-05,1766323432.985289
Stats/Learning_Rate,36500,9.999999747378752e-05,1766323546.0833328
Stats/Learning_Rate,36550,9.999999747378752e-05,1766323662.0290012
Stats/Learning_Rate,36600,9.999999747378752e-05,1766323775.9427447
Stats/Learning_Rate,36650,9.999999747378752e-05,1766323888.4663339
Stats/Learning_Rate,36700,9.999999747378752e-05,1766324000.323614
Stats/Learning_Rate,36750,9.999999747378752e-05,1766324115.6099722
Stats/Learning_Rate,36800,9.999999747378752e-05,1766324225.6443691
Stats/Learning_Rate,36850,9.999999747378752e-05,1766324340.633391
Stats/Learning_Rate,36900,9.999999747378752e-05,1766324451.1082788
Stats/Learning_Rate,36950,9.999999747378752e-05,1766324564.5197344
Stats/Learning_Rate,37000,9.999999747378752e-05,1766324679.8867147
Stats/Learning_Rate,37050,9.999999747378752e-05,1766324793.6604042
Stats/Learning_Rate,37100,9.999999747378752e-05,1766324906.3294992
Stats/Learning_Rate,37150,9.999999747378752e-05,1766325016.843142
Stats/Learning_Rate,37200,9.999999747378752e-05,1766325127.8571367
Stats/Learning_Rate,37250,9.999999747378752e-05,1766325241.3673158
Stats/Learning_Rate,37300,9.999999747378752e-05,1766325353.126797
Stats/Learning_Rate,37350,9.999999747378752e-05,1766325468.6266208
Stats/Learning_Rate,37400,9.999999747378752e-05,1766325581.9280074
Stats/Learning_Rate,37450,9.999999747378752e-05,1766325698.5572264
Stats/Learning_Rate,37500,9.999999747378752e-05,1766325811.714591
Stats/Learning_Rate,37550,9.999999747378752e-05,1766325924.287358
Stats/Learning_Rate,37600,9.999999747378752e-05,1766326036.9991932
Stats/Learning_Rate,37650,9.999999747378752e-05,1766326150.5270054
Stats/Learning_Rate,37700,9.999999747378752e-05,1766326267.3890119
Stats/Learning_Rate,37750,9.999999747378752e-05,1766326382.212231
Stats/Learning_Rate,37800,9.999999747378752e-05,1766326493.8662145
Stats/Learning_Rate,37850,9.999999747378752e-05,1766326608.525167
Stats/Learning_Rate,37900,9.999999747378752e-05,1766326721.2172902
Stats/Learning_Rate,37950,9.999999747378752e-05,1766326832.8289325
Stats/Learning_Rate,38000,9.999999747378752e-05,1766326947.7241712
Stats/Learning_Rate,38050,9.999999747378752e-05,1766327061.8110702
Stats/Learning_Rate,38100,9.999999747378752e-05,1766327175.9090564
Stats/Learning_Rate,38150,9.999999747378752e-05,1766327285.2868457
Stats/Learning_Rate,38200,9.999999747378752e-05,1766327406.1591117
Stats/Learning_Rate,38250,9.999999747378752e-05,1766327515.3690872
Stats/Learning_Rate,38300,9.999999747378752e-05,1766327626.3848712
Stats/Learning_Rate,38350,9.999999747378752e-05,1766327736.574418
Stats/Learning_Rate,38400,9.999999747378752e-05,1766327852.4436467
Stats/Learning_Rate,38450,9.999999747378752e-05,1766327965.867337
Stats/Learning_Rate,38500,9.999999747378752e-05,1766328077.959814
Stats/Learning_Rate,38550,9.999999747378752e-05,1766328188.3680103
Stats/Learning_Rate,38600,9.999999747378752e-05,1766328297.559216
Stats/Learning_Rate,38650,9.999999747378752e-05,1766328407.6347103
Stats/Learning_Rate,38700,9.999999747378752e-05,1766328517.7622783
Stats/Learning_Rate,38750,9.999999747378752e-05,1766328629.3918226
Stats/Learning_Rate,38800,9.999999747378752e-05,1766328741.9177992
Stats/Learning_Rate,38850,9.999999747378752e-05,1766328855.173388
Stats/Learning_Rate,38900,9.999999747378752e-05,1766328969.416877
Stats/Learning_Rate,38950,9.999999747378752e-05,1766329081.372674
Stats/Learning_Rate,39000,9.999999747378752e-05,1766329194.715328
Stats/Learning_Rate,39050,9.999999747378752e-05,1766329306.5154617
Stats/Learning_Rate,39100,9.999999747378752e-05,1766329419.7781446
Stats/Learning_Rate,39150,9.999999747378752e-05,1766329533.4162657
Stats/Learning_Rate,39200,9.999999747378752e-05,1766329643.1507902
Stats/Learning_Rate,39250,9.999999747378752e-05,1766329753.411688
Stats/Learning_Rate,39300,9.999999747378752e-05,1766329861.213896
Stats/Learning_Rate,39350,9.999999747378752e-05,1766329971.2541964
Stats/Learning_Rate,39400,9.999999747378752e-05,1766330084.2284002
Stats/Learning_Rate,39450,9.999999747378752e-05,1766330198.4773033
Stats/Learning_Rate,39500,9.999999747378752e-05,1766330311.8368433
Stats/Learning_Rate,39550,9.999999747378752e-05,1766330425.7539208
Stats/Learning_Rate,39600,9.999999747378752e-05,1766330537.699203
Stats/Learning_Rate,39650,9.999999747378752e-05,1766330649.2415059
Stats/Learning_Rate,39700,9.999999747378752e-05,1766330760.469288
Stats/Learning_Rate,39750,9.999999747378752e-05,1766330874.3694184
Stats/Learning_Rate,39800,9.999999747378752e-05,1766330990.049088
Stats/Learning_Rate,39850,9.999999747378752e-05,1766331102.0298853
Stats/Learning_Rate,39900,9.999999747378752e-05,1766331213.474913
Stats/Learning_Rate,39950,9.999999747378752e-05,1766331328.0780058
Stats/Learning_Rate,40000,9.999999747378752e-05,1766331440.4289744
Stats/Learning_Rate,40050,9.999999747378752e-05,1766331552.3604224
Stats/Learning_Rate,40100,9.999999747378752e-05,1766331666.4308548
Stats/Learning_Rate,40150,9.999999747378752e-05,1766331777.4473333
Stats/Learning_Rate,40200,9.999999747378752e-05,1766331890.2183888
Stats/Learning_Rate,40250,9.999999747378752e-05,1766332001.6157806
Stats/Learning_Rate,40300,9.999999747378752e-05,1766332114.915413
Stats/Learning_Rate,40350,9.999999747378752e-05,1766332225.62164
Stats/Learning_Rate,40400,9.999999747378752e-05,1766332336.8751926
Stats/Learning_Rate,40450,9.999999747378752e-05,1766332448.8111682
Stats/Learning_Rate,40500,9.999999747378752e-05,1766332560.2008545
Stats/Learning_Rate,40550,9.999999747378752e-05,1766332674.5316994
Stats/Learning_Rate,40600,9.999999747378752e-05,1766332788.628751
Stats/Learning_Rate,40650,9.999999747378752e-05,1766332900.0862439
Stats/Learning_Rate,40700,9.999999747378752e-05,1766333017.0423677
Stats/Learning_Rate,40750,9.999999747378752e-05,1766333128.9366355
Stats/Learning_Rate,40800,9.999999747378752e-05,1766333242.1581333
Stats/Learning_Rate,40850,9.999999747378752e-05,1766333351.4955509
Stats/Learning_Rate,40900,9.999999747378752e-05,1766333463.1621025
Stats/Learning_Rate,40950,9.999999747378752e-05,1766333572.819911
Stats/Learning_Rate,41000,9.999999747378752e-05,1766333680.8464744
Stats/Learning_Rate,41050,9.999999747378752e-05,1766333795.4617116
Stats/Learning_Rate,41100,9.999999747378752e-05,1766333910.0216203
Stats/Learning_Rate,41150,9.999999747378752e-05,1766334023.8012831
Stats/Learning_Rate,41200,9.999999747378752e-05,1766334138.0984921
Stats/Learning_Rate,41250,9.999999747378752e-05,1766334251.3229911
Stats/Learning_Rate,41300,9.999999747378752e-05,1766334364.569123
Stats/Learning_Rate,41350,9.999999747378752e-05,1766334479.1163313
Stats/Learning_Rate,41400,9.999999747378752e-05,1766334590.6305158
Stats/Learning_Rate,41450,9.999999747378752e-05,1766334703.139737
Stats/Learning_Rate,41500,9.999999747378752e-05,1766334815.6679208
Stats/Learning_Rate,41550,9.999999747378752e-05,1766334928.6308713
Stats/Learning_Rate,41600,9.999999747378752e-05,1766335039.0406058
Stats/Learning_Rate,41650,9.999999747378752e-05,1766335156.0935671
Stats/Learning_Rate,41700,9.999999747378752e-05,1766335269.252452
Stats/Learning_Rate,41750,9.999999747378752e-05,1766335381.0991197
Stats/Learning_Rate,41800,9.999999747378752e-05,1766335491.7781215
Stats/Learning_Rate,41850,9.999999747378752e-05,1766335605.6046665
Stats/Learning_Rate,41900,9.999999747378752e-05,1766335719.5982609
Stats/Learning_Rate,41950,9.999999747378752e-05,1766335836.837933
Stats/Learning_Rate,42000,9.999999747378752e-05,1766335950.3809767
Stats/Learning_Rate,42050,9.999999747378752e-05,1766336058.7343667
Stats/Learning_Rate,42100,9.999999747378752e-05,1766336173.0793777
Stats/Learning_Rate,42150,9.999999747378752e-05,1766336284.9037826
Stats/Learning_Rate,42200,9.999999747378752e-05,1766336397.6870422
Stats/Learning_Rate,42250,9.999999747378752e-05,1766336511.9663033
Stats/Learning_Rate,42300,9.999999747378752e-05,1766336625.3261547
Stats/Learning_Rate,42350,9.999999747378752e-05,1766336738.4854586
Stats/Learning_Rate,42400,9.999999747378752e-05,1766336851.9759912
Stats/Learning_Rate,42450,9.999999747378752e-05,1766336965.6799107
Stats/Learning_Rate,42500,9.999999747378752e-05,1766337079.987253
Stats/Learning_Rate,42550,9.999999747378752e-05,1766337194.6106257
Stats/Learning_Rate,42600,9.999999747378752e-05,1766337303.0286021
Stats/Learning_Rate,42650,9.999999747378752e-05,1766337413.0324247
Stats/Learning_Rate,42700,9.999999747378752e-05,1766337528.0591695
Stats/Learning_Rate,42750,9.999999747378752e-05,1766337639.6294596
Stats/Learning_Rate,42800,9.999999747378752e-05,1766337751.517951
Stats/Learning_Rate,42850,9.999999747378752e-05,1766337861.8486094
Stats/Learning_Rate,42900,9.999999747378752e-05,1766337975.9783204
Stats/Learning_Rate,42950,9.999999747378752e-05,1766338089.025559
Stats/Learning_Rate,43000,9.999999747378752e-05,1766338204.942416
Stats/Learning_Rate,43050,9.999999747378752e-05,1766338320.3127136
Stats/Learning_Rate,43100,9.999999747378752e-05,1766338435.116009
Stats/Learning_Rate,43150,9.999999747378752e-05,1766338547.5717647
Stats/Learning_Rate,43200,9.999999747378752e-05,1766338661.5177248
Stats/Learning_Rate,43250,9.999999747378752e-05,1766338772.3807452
Stats/Learning_Rate,43300,9.999999747378752e-05,1766338885.853246
Stats/Learning_Rate,43350,9.999999747378752e-05,1766338998.530843
Stats/Learning_Rate,43400,9.999999747378752e-05,1766339109.309378
Stats/Learning_Rate,43450,9.999999747378752e-05,1766339219.7611053
Stats/Learning_Rate,43500,9.999999747378752e-05,1766339331.6457603
Stats/Learning_Rate,43550,9.999999747378752e-05,1766339445.5024836
Stats/Learning_Rate,43600,9.999999747378752e-05,1766339560.206428
Stats/Learning_Rate,43650,9.999999747378752e-05,1766339670.9607773
Stats/Learning_Rate,43700,9.999999747378752e-05,1766339785.2087138
Stats/Learning_Rate,43750,9.999999747378752e-05,1766339894.7425895
Stats/Learning_Rate,43800,9.999999747378752e-05,1766340009.2615225
Stats/Learning_Rate,43850,9.999999747378752e-05,1766340122.2719047
Stats/Learning_Rate,43900,9.999999747378752e-05,1766340230.337707
Stats/Learning_Rate,43950,9.999999747378752e-05,1766340342.2310634
Stats/Learning_Rate,44000,9.999999747378752e-05,1766340452.9157171
Stats/Learning_Rate,44050,9.999999747378752e-05,1766340567.5017977
Stats/Learning_Rate,44100,9.999999747378752e-05,1766340679.1212919
Stats/Learning_Rate,44150,9.999999747378752e-05,1766340788.7593777
Stats/Learning_Rate,44200,9.999999747378752e-05,1766340900.9145088
Stats/Learning_Rate,44250,9.999999747378752e-05,1766341014.626493
Stats/Learning_Rate,44300,9.999999747378752e-05,1766341127.1915393
Stats/Learning_Rate,44350,9.999999747378752e-05,1766341241.4255052
Stats/Learning_Rate,44400,9.999999747378752e-05,1766341356.6237993
Stats/Learning_Rate,44450,9.999999747378752e-05,1766341470.1663544
Stats/Learning_Rate,44500,9.999999747378752e-05,1766341580.2587447
Stats/Learning_Rate,44550,9.999999747378752e-05,1766341694.2485852
Stats/Learning_Rate,44600,9.999999747378752e-05,1766341807.76968
Stats/Learning_Rate,44650,9.999999747378752e-05,1766341920.2446306
Stats/Learning_Rate,44700,9.999999747378752e-05,1766342034.7432203
Stats/Learning_Rate,44750,9.999999747378752e-05,1766342147.5537639
Stats/Learning_Rate,44800,9.999999747378752e-05,1766342260.510634
Stats/Learning_Rate,44850,9.999999747378752e-05,1766342374.7364326
Stats/Learning_Rate,44900,9.999999747378752e-05,1766342492.6114354
Stats/Learning_Rate,44950,9.999999747378752e-05,1766342608.2431219
Stats/Learning_Rate,45000,9.999999747378752e-05,1766342723.4652312
Stats/Learning_Rate,45050,9.999999747378752e-05,1766342835.7245615
Stats/Learning_Rate,45100,9.999999747378752e-05,1766342946.930573
Stats/Learning_Rate,45150,9.999999747378752e-05,1766343059.449267
Stats/Learning_Rate,45200,9.999999747378752e-05,1766343173.324483
Stats/Learning_Rate,45250,9.999999747378752e-05,1766343287.962888
Stats/Learning_Rate,45300,9.999999747378752e-05,1766343398.829556
Stats/Learning_Rate,45350,9.999999747378752e-05,1766343511.3552816
Stats/Learning_Rate,45400,9.999999747378752e-05,1766343619.462016
Stats/Learning_Rate,45450,9.999999747378752e-05,1766343727.290164
Stats/Learning_Rate,45500,9.999999747378752e-05,1766343837.9835637
Stats/Learning_Rate,45550,9.999999747378752e-05,1766343952.8723733
Stats/Learning_Rate,45600,9.999999747378752e-05,1766344064.1665108
Stats/Learning_Rate,45650,9.999999747378752e-05,1766344175.2389045
Stats/Learning_Rate,45700,9.999999747378752e-05,1766344289.1952288
Stats/Learning_Rate,45750,9.999999747378752e-05,1766344401.77324
Stats/Learning_Rate,45800,9.999999747378752e-05,1766344513.4966373
Stats/Learning_Rate,45850,9.999999747378752e-05,1766344627.4002724
Stats/Learning_Rate,45900,9.999999747378752e-05,1766344740.4080806
Stats/Learning_Rate,45950,9.999999747378752e-05,1766344855.8517509
Stats/Learning_Rate,46000,9.999999747378752e-05,1766344969.1145468
Stats/Learning_Rate,46050,9.999999747378752e-05,1766345081.4378967
Stats/Learning_Rate,46100,9.999999747378752e-05,1766345193.7164023
Stats/Learning_Rate,46150,9.999999747378752e-05,1766345308.8418643
Stats/Learning_Rate,46200,9.999999747378752e-05,1766345419.982498
Stats/Learning_Rate,46250,9.999999747378752e-05,1766345530.6756625
Stats/Learning_Rate,46300,9.999999747378752e-05,1766345643.0854762
Stats/Learning_Rate,46350,9.999999747378752e-05,1766345757.1929612
Stats/Learning_Rate,46400,9.999999747378752e-05,1766345871.5505033
Stats/Learning_Rate,46450,9.999999747378752e-05,1766345980.7042108
Stats/Learning_Rate,46500,9.999999747378752e-05,1766346093.602266
Stats/Learning_Rate,46550,9.999999747378752e-05,1766346206.4697616
Stats/Learning_Rate,46600,9.999999747378752e-05,1766346317.4066799
Stats/Learning_Rate,46650,9.999999747378752e-05,1766346430.362549
Stats/Learning_Rate,46700,9.999999747378752e-05,1766346539.8789625
Stats/Learning_Rate,46750,9.999999747378752e-05,1766346652.6320992
Stats/Learning_Rate,46800,9.999999747378752e-05,1766346767.719786
Stats/Learning_Rate,46850,9.999999747378752e-05,1766346877.57457
Stats/Learning_Rate,46900,9.999999747378752e-05,1766346988.6707468
Stats/Learning_Rate,46950,9.999999747378752e-05,1766347103.266393
Stats/Learning_Rate,47000,9.999999747378752e-05,1766347218.0253603
Stats/Learning_Rate,47050,9.999999747378752e-05,1766347332.386323
Stats/Learning_Rate,47100,9.999999747378752e-05,1766347440.0361404
Stats/Learning_Rate,47150,9.999999747378752e-05,1766347551.1857433
Stats/Learning_Rate,47200,9.999999747378752e-05,1766347666.0342968
Stats/Learning_Rate,47250,9.999999747378752e-05,1766347777.7912745
Stats/Learning_Rate,47300,9.999999747378752e-05,1766347886.5762815
Stats/Learning_Rate,47350,9.999999747378752e-05,1766348000.623597
Stats/Learning_Rate,47400,9.999999747378752e-05,1766348111.1255124
Stats/Learning_Rate,47450,9.999999747378752e-05,1766348222.8334763
Stats/Learning_Rate,47500,9.999999747378752e-05,1766348334.6934538
Stats/Learning_Rate,47550,9.999999747378752e-05,1766348446.789736
Stats/Learning_Rate,47600,9.999999747378752e-05,1766348561.034755
Stats/Learning_Rate,47650,9.999999747378752e-05,1766348676.262086
Stats/Learning_Rate,47700,9.999999747378752e-05,1766348784.3593013
Stats/Learning_Rate,47750,9.999999747378752e-05,1766348896.764484
Stats/Learning_Rate,47800,9.999999747378752e-05,1766349004.573197
Stats/Learning_Rate,47850,9.999999747378752e-05,1766349118.0067832
Stats/Learning_Rate,47900,9.999999747378752e-05,1766349227.6888132
Stats/Learning_Rate,47950,9.999999747378752e-05,1766349344.7457054
Stats/Learning_Rate,48000,9.999999747378752e-05,1766349460.582007
Stats/Learning_Rate,48050,9.999999747378752e-05,1766349574.1666903
Stats/Learning_Rate,48100,9.999999747378752e-05,1766349685.7311916
Stats/Learning_Rate,48150,9.999999747378752e-05,1766349795.1398911
Stats/Learning_Rate,48200,9.999999747378752e-05,1766349902.9032094
Stats/Learning_Rate,48250,9.999999747378752e-05,1766350016.4920464
Stats/Learning_Rate,48300,9.999999747378752e-05,1766350130.9344912
Stats/Learning_Rate,48350,9.999999747378752e-05,1766350247.3936133
Stats/Learning_Rate,48400,9.999999747378752e-05,1766350357.4214733
Stats/Learning_Rate,48450,9.999999747378752e-05,1766350469.2588465
Stats/Learning_Rate,48500,9.999999747378752e-05,1766350579.618392
Stats/Learning_Rate,48550,9.999999747378752e-05,1766350692.9043448
Stats/Learning_Rate,48600,9.999999747378752e-05,1766350806.3807006
Stats/Learning_Rate,48650,9.999999747378752e-05,1766350915.4892037
Stats/Learning_Rate,48700,9.999999747378752e-05,1766351032.7195535
Stats/Learning_Rate,48750,9.999999747378752e-05,1766351142.886738
Stats/Learning_Rate,48800,9.999999747378752e-05,1766351257.3097222
Stats/Learning_Rate,48850,9.999999747378752e-05,1766351369.8572173
Stats/Learning_Rate,48900,9.999999747378752e-05,1766351482.5116408
Stats/Learning_Rate,48950,9.999999747378752e-05,1766351596.8903255
Stats/Learning_Rate,49000,9.999999747378752e-05,1766351710.6683006
Stats/Learning_Rate,49050,9.999999747378752e-05,1766351825.5845666
Stats/Learning_Rate,49100,9.999999747378752e-05,1766351937.6884115
Stats/Learning_Rate,49150,9.999999747378752e-05,1766352050.9227948
Stats/Learning_Rate,49200,9.999999747378752e-05,1766352161.953812
Stats/Learning_Rate,49250,9.999999747378752e-05,1766352272.3038294
Stats/Learning_Rate,49300,9.999999747378752e-05,1766352386.9127266
Stats/Learning_Rate,49350,9.999999747378752e-05,1766352498.36977
Stats/Learning_Rate,49400,9.999999747378752e-05,1766352608.747446
Stats/Learning_Rate,49450,9.999999747378752e-05,1766352721.2425246
Stats/Learning_Rate,49500,9.999999747378752e-05,1766352831.1182704
Stats/Learning_Rate,49550,9.999999747378752e-05,1766352944.0209544
Stats/Learning_Rate,49600,9.999999747378752e-05,1766353055.4023502
Stats/Learning_Rate,49650,9.999999747378752e-05,1766353169.578302
Stats/Learning_Rate,49700,9.999999747378752e-05,1766353281.6406283
Stats/Learning_Rate,49750,9.999999747378752e-05,1766353396.838865
Stats/Learning_Rate,49800,9.999999747378752e-05,1766353509.456551
Stats/Learning_Rate,49850,9.999999747378752e-05,1766353618.7691474
Stats/Learning_Rate,49900,9.999999747378752e-05,1766353730.9890552
Stats/Learning_Rate,49950,9.999999747378752e-05,1766353842.6006525
Stats/Learning_Rate,50000,9.999999747378752e-05,1766353955.4836688
Stats/Learning_Rate,50050,9.999999747378752e-05,1766354067.7738862
Stats/Learning_Rate,50100,9.999999747378752e-05,1766354177.46863
Stats/Learning_Rate,50150,9.999999747378752e-05,1766354292.1449971
Stats/Learning_Rate,50200,9.999999747378752e-05,1766354403.7763178
Stats/Learning_Rate,50250,9.999999747378752e-05,1766354517.3695252
Stats/Learning_Rate,50300,9.999999747378752e-05,1766354627.9941084
Stats/Learning_Rate,50350,9.999999747378752e-05,1766354740.4029162
Stats/Learning_Rate,50400,9.999999747378752e-05,1766354852.7730427
Stats/Learning_Rate,50450,9.999999747378752e-05,1766354964.8003275
Stats/Learning_Rate,50500,9.999999747378752e-05,1766355071.3285244
Stats/Learning_Rate,50550,9.999999747378752e-05,1766355182.9396746
Stats/Learning_Rate,50600,9.999999747378752e-05,1766355298.1885655
Stats/Learning_Rate,50650,9.999999747378752e-05,1766355408.9814456
Stats/Learning_Rate,50700,9.999999747378752e-05,1766355520.8717136
Stats/Learning_Rate,50750,9.999999747378752e-05,1766355631.8648593
Stats/Learning_Rate,50800,9.999999747378752e-05,1766355746.3046536
Stats/Learning_Rate,50850,9.999999747378752e-05,1766355857.6942835
Stats/Learning_Rate,50900,9.999999747378752e-05,1766355970.4191082
Stats/Learning_Rate,50950,9.999999747378752e-05,1766356082.135016
Stats/Learning_Rate,51000,9.999999747378752e-05,1766356191.7157316
Stats/Learning_Rate,51050,9.999999747378752e-05,1766356302.8565865
Stats/Learning_Rate,51100,9.999999747378752e-05,1766356418.6087272
Stats/Learning_Rate,51150,9.999999747378752e-05,1766356533.5441658
Stats/Learning_Rate,51200,9.999999747378752e-05,1766356644.458722
Stats/Learning_Rate,51250,9.999999747378752e-05,1766356758.943282
Stats/Learning_Rate,51300,9.999999747378752e-05,1766356870.7695234
Stats/Learning_Rate,51350,9.999999747378752e-05,1766356981.7845185
Stats/Learning_Rate,51400,9.999999747378752e-05,1766357090.1176572
Stats/Learning_Rate,51450,9.999999747378752e-05,1766357198.4464014
Stats/Learning_Rate,51500,9.999999747378752e-05,1766357316.10405
Stats/Learning_Rate,51550,9.999999747378752e-05,1766357428.0307648
Stats/Learning_Rate,51600,9.999999747378752e-05,1766357538.8681533
Stats/Learning_Rate,51650,9.999999747378752e-05,1766357653.1474283
Stats/Learning_Rate,51700,9.999999747378752e-05,1766357770.3453262
Stats/Learning_Rate,51750,9.999999747378752e-05,1766357885.774153
Stats/Learning_Rate,51800,9.999999747378752e-05,1766357997.7345219
Stats/Learning_Rate,51850,9.999999747378752e-05,1766358110.005753
Stats/Learning_Rate,51900,9.999999747378752e-05,1766358227.7565713
Stats/Learning_Rate,51950,9.999999747378752e-05,1766358341.287716
Stats/Learning_Rate,52000,9.999999747378752e-05,1766358456.0083356
Stats/Learning_Rate,52050,9.999999747378752e-05,1766358571.9685628
Stats/Learning_Rate,52100,9.999999747378752e-05,1766358683.216753
Stats/Learning_Rate,52150,9.999999747378752e-05,1766358799.3189554
Stats/Learning_Rate,52200,9.999999747378752e-05,1766358912.1837108
Stats/Learning_Rate,52250,9.999999747378752e-05,1766359025.0199869
Stats/Learning_Rate,52300,9.999999747378752e-05,1766359134.8737643
Stats/Learning_Rate,52350,9.999999747378752e-05,1766359249.6573966
Stats/Learning_Rate,52400,9.999999747378752e-05,1766359362.7011428
Stats/Learning_Rate,52450,9.999999747378752e-05,1766359475.7033703
Stats/Learning_Rate,52500,9.999999747378752e-05,1766359587.95986
Stats/Learning_Rate,52550,9.999999747378752e-05,1766359699.8649607
Stats/Learning_Rate,52600,9.999999747378752e-05,1766359811.8775403
Stats/Learning_Rate,52650,9.999999747378752e-05,1766359924.4069536
Stats/Learning_Rate,52700,9.999999747378752e-05,1766360034.0126355
Stats/Learning_Rate,52750,9.999999747378752e-05,1766360145.3705752
Stats/Learning_Rate,52800,9.999999747378752e-05,1766360258.7754228
Stats/Learning_Rate,52850,9.999999747378752e-05,1766360372.8048954
Stats/Learning_Rate,52900,9.999999747378752e-05,1766360483.696859
Stats/Learning_Rate,52950,9.999999747378752e-05,1766360595.5069883
Stats/Learning_Rate,53000,9.999999747378752e-05,1766360705.516304
Stats/Learning_Rate,53050,9.999999747378752e-05,1766360816.0588048
Stats/Learning_Rate,53100,9.999999747378752e-05,1766360928.0992897
Stats/Learning_Rate,53150,9.999999747378752e-05,1766361043.4813495
Stats/Learning_Rate,53200,9.999999747378752e-05,1766361156.9404552
Stats/Learning_Rate,53250,9.999999747378752e-05,1766361264.1688223
Stats/Learning_Rate,53300,9.999999747378752e-05,1766361376.7617176
Stats/Learning_Rate,53350,9.999999747378752e-05,1766361489.9296744
Stats/Learning_Rate,53400,9.999999747378752e-05,1766361605.4212239
Stats/Learning_Rate,53450,9.999999747378752e-05,1766361717.6996236
Stats/Learning_Rate,53500,9.999999747378752e-05,1766361827.2352788
Stats/Learning_Rate,53550,9.999999747378752e-05,1766361940.5550983
Stats/Learning_Rate,53600,9.999999747378752e-05,1766362055.896938
Stats/Learning_Rate,53650,9.999999747378752e-05,1766362172.3546753
Stats/Learning_Rate,53700,9.999999747378752e-05,1766362282.977411
Stats/Learning_Rate,53750,9.999999747378752e-05,1766362397.3717036
Stats/Learning_Rate,53800,9.999999747378752e-05,1766362511.0867789
Stats/Learning_Rate,53850,9.999999747378752e-05,1766362622.645997
Stats/Learning_Rate,53900,9.999999747378752e-05,1766362739.3524885
Stats/Learning_Rate,53950,9.999999747378752e-05,1766362857.5830421
Stats/Learning_Rate,54000,9.999999747378752e-05,1766362971.516531
Stats/Learning_Rate,54050,9.999999747378752e-05,1766363083.9192302
Stats/Learning_Rate,54100,9.999999747378752e-05,1766363194.7706676
Stats/Learning_Rate,54150,9.999999747378752e-05,1766363307.4800043
Stats/Learning_Rate,54200,9.999999747378752e-05,1766363414.3395667
Stats/Learning_Rate,54250,9.999999747378752e-05,1766363525.0257285
Stats/Learning_Rate,54300,9.999999747378752e-05,1766363638.7171192
Stats/Learning_Rate,54350,9.999999747378752e-05,1766363752.394548
Stats/Learning_Rate,54400,9.999999747378752e-05,1766363867.745293
Stats/Learning_Rate,54450,9.999999747378752e-05,1766363982.3815887
Stats/Learning_Rate,54500,9.999999747378752e-05,1766364095.0834384
Stats/Learning_Rate,54550,9.999999747378752e-05,1766364207.99146
Stats/Learning_Rate,54600,9.999999747378752e-05,1766364323.8646092
Stats/Learning_Rate,54650,9.999999747378752e-05,1766364434.8358598
Stats/Learning_Rate,54700,9.999999747378752e-05,1766364549.1915169
Stats/Learning_Rate,54750,9.999999747378752e-05,1766364663.5604713
Stats/Learning_Rate,54800,9.999999747378752e-05,1766364775.7402658
Stats/Learning_Rate,54850,9.999999747378752e-05,1766364886.4695077
Stats/Learning_Rate,54900,9.999999747378752e-05,1766364998.3180366
Stats/Learning_Rate,54950,9.999999747378752e-05,1766365106.90834
Stats/Learning_Rate,55000,9.999999747378752e-05,1766365216.9966207
Stats/Learning_Rate,55050,9.999999747378752e-05,1766365327.630673
Stats/Learning_Rate,55100,9.999999747378752e-05,1766365438.7688754
Stats/Learning_Rate,55150,9.999999747378752e-05,1766365552.7825427
Stats/Learning_Rate,55200,9.999999747378752e-05,1766365667.2587528
Stats/Learning_Rate,55250,9.999999747378752e-05,1766365780.8617597
Stats/Learning_Rate,55300,9.999999747378752e-05,1766365895.0457618
Stats/Learning_Rate,55350,9.999999747378752e-05,1766366009.1590116
Stats/Learning_Rate,55400,9.999999747378752e-05,1766366120.8952615
Stats/Learning_Rate,55450,9.999999747378752e-05,1766366234.5363011
Stats/Learning_Rate,55500,9.999999747378752e-05,1766366349.4660487
Stats/Learning_Rate,55550,9.999999747378752e-05,1766366459.7800136
Stats/Learning_Rate,55600,9.999999747378752e-05,1766366572.8619869
Stats/Learning_Rate,55650,9.999999747378752e-05,1766366686.4159727
Stats/Learning_Rate,55700,9.999999747378752e-05,1766366801.7906308
Stats/Learning_Rate,55750,9.999999747378752e-05,1766366916.545755
Stats/Learning_Rate,55800,9.999999747378752e-05,1766367029.6434128
